listing_id,num_beds,num_baths,lat,lng,property_type_apartment,property_type_bungalow,property_type_cluster_house,property_type_condo,property_type_conservation_house,property_type_corner_terrace,property_type_executive_condo,property_type_hdb,property_type_land_only,property_type_landed,property_type_semi_detached_house,property_type_shophouse,property_type_terraced_house,property_type_townhouse,property_type_walk_up,tenure_nan,tenure_freehold,tenure_99-110_year,tenure_999+year,size_sqft,dist_to_nearest_important_mrt_rounded,price,built_year,property_type,tenure
547106,3.0,2.0,1.3042909,103.9083636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1292.0,2,997500,1977.0,hdb,99-year leasehold
330839,2.0,2.0,1.26522915,103.8175188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,764.0,0,1881600,2025.0,condo,99-year leasehold
754473,5.0,5.0,1.2788952,103.8414737,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5806.0,0,9450000,,semi-detached house,freehold
461931,1.0,1.0,1.29142015,103.8442681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,484.0,0,1703100,2026.0,condo,99-year leasehold
391951,2.0,2.0,1.315398,103.9065121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,904.0,2,1498500,2022.0,condo,freehold
590274,2.0,1.0,1.2846009,103.8453028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,645.0,0,556500,1980.0,hdb,
831528,3.0,2.0,1.4034183,103.8964235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,914.0,1,504000,2003.0,hdb,
259749,3.0,2.0,1.37481095,103.7426229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,990.0,3,577500,2016.0,hdb,99-year leasehold
512480,3.0,3.0,1.3123637,103.8032709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,958.0,1,3009300,2023.0,condo,freehold
328076,4.0,3.0,1.3080119,103.7673182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1356.0,1,2278500,2025.0,condo,99-year leasehold
372116,2.0,2.0,1.31730585,103.8326075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,786.0,1,2278500,2025.0,condo,freehold
859972,3.0,2.0,1.3306509,103.7670572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,861.0,2,1604100,2024.0,condo,999-year leasehold
810951,2.0,2.0,1.310429,103.802821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,570.0,1,1659000,2025.0,condo,freehold
608223,3.0,2.0,1.3528894,103.9514446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1119.0,2,577500,1984.0,hdb,
834710,2.0,2.0,1.3307095,103.8683907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,700.0,1,1908900,2024.0,condo,freehold
868122,1.0,1.0,1.29773195,103.8559135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,527.0,0,1770300,2024.0,condo,99-year leasehold
532236,5.0,7.0,1.3324923,103.8000035,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7000.0,2,12568500,2010.0,semi-detached house,freehold
350218,4.0,3.0,1.2665537,103.8151918,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1335.0,1,2782500,2004.0,condo,99-year leasehold
457214,3.0,3.0,1.3113227,103.8524758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1087.0,0,2494800,2026.0,condo,99-year leasehold
829363,1.0,1.0,1.28099045,103.8527405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,689.0,0,1680000,2008.0,condo,99-year leasehold
486273,4.0,4.0,1.3443339,103.8786904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1970.0,1,4179000,2022.0,condo,freehold
498310,2.0,1.0,1.30010805,103.8466745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,624.0,0,1815400,2023.0,condo,99-year leasehold
449697,6.0,7.0,1.3171727,103.922284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7015.0,2,8998500,2014.0,bungalow,freehold
603662,3.0,2.0,1.41886005,103.8448022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,990.0,5,617400,2016.0,hdb,99-year leasehold
965202,2.0,3.0,1.3095826,103.800775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1292.0,1,4115800,2022.0,condo,freehold
719698,3.0,2.0,1.3726778,103.7435526,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1216.0,3,640500,2017.0,hdb,99-year leasehold
244013,2.0,1.0,1.27060155,103.8139725,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,538.0,0,1312500,2014.0,condo,freehold
612528,3.0,5.0,1.296881,103.8836372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2142.0,2,4011000,1993.0,condo,freehold
491198,4.0,5.0,1.3654375,103.8296749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5317.0,0,4725000,2015.0,condo,99-year leasehold
934774,3.0,2.0,1.4349279,103.8452818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,958.0,6,1202200,2027.0,executive condo,99-year leasehold
737073,3.0,2.0,1.3095995,103.7840452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.0,1,997500,2017.0,hdb,99-year leasehold
787153,2.0,3.0,1.2974896,103.8569368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1506.0,0,3453300,1998.0,apartment,999-year leasehold
782772,1.0,1.0,1.29410615,103.8367347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,538.0,1,1470000,2025.0,condo,freehold
663016,4.0,3.0,1.3869383,103.8361861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3000.0,2,5250000,1988.0,corner terrace,freehold
439321,4.0,2.0,1.4332343,103.8015285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1302.0,2,577500,1998.0,hdb,99-year leasehold
378163,4.0,2.0,1.3871547,103.8955358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1399.0,1,1050000,2001.0,hdb,99-year leasehold
757520,3.0,2.0,1.4342184,103.8445323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1023.0,6,1289000,2027.0,executive condo,99-year leasehold
826376,4.0,4.0,1.3524815,103.6990819,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2152.0,5,2730000,1997.0,semi-detached house,99-year leasehold
756120,5.0,7.0,1.3047648,103.8349958,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5000.0,1,9324000,,terraced house,freehold
825709,3.0,3.0,1.3159484,103.8575892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1184.0,0,2166200,2026.0,condo,freehold
656737,3.0,2.0,1.4520099,103.8243212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1184.0,4,556500,2001.0,hdb,99-year leasehold
661120,1.0,1.0,1.3124025,103.8411716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,517.0,0,1449000,2023.0,condo,99-year leasehold
532159,2.0,1.0,1.310429,103.802821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,570.0,1,1802500,2025.0,condo,freehold
944889,3.0,2.0,1.30010805,103.8466745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969.0,0,2786700,2023.0,condo,99-year leasehold
136764,2.0,2.0,1.4110086,103.9003954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,732.0,2,471300,2015.0,hdb,99-year leasehold
114872,3.0,2.0,1.27729225,103.8069273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.0,1,892500,,hdb,99-year leasehold
910934,3.0,2.0,1.3546504,103.8726999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1076.0,0,735000,1999.0,hdb,99-year leasehold
762848,3.0,2.0,1.2915415,103.8451744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1130.0,0,3559500,2026.0,condo,99-year leasehold
918004,4.0,3.0,1.38508565,103.8396776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2884.0,2,3024000,1997.0,condo,99-year leasehold
941473,3.0,2.0,1.3412269,103.7459926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1302.0,1,714000,1999.0,hdb,99-year leasehold
794094,3.0,2.0,1.4349279,103.8452818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,958.0,6,1155000,2027.0,executive condo,99-year leasehold
796543,2.0,2.0,1.3129422,103.8415523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,915.0,0,2507400,,condo,freehold
203529,3.0,2.0,1.33291845,103.9291816,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,990.0,2,498800,1979.0,hdb,99-year leasehold
528648,5.0,6.0,1.3233131,103.842963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5661.0,1,8702400,1998.0,semi-detached house,freehold
357459,1.0,1.0,1.3604229,103.9339103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,506.0,2,367500,2014.0,hdb,99-year leasehold
676408,3.0,2.0,1.32749845,103.9445743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,786.0,0,1254800,2016.0,condo,99-year leasehold
377710,3.0,2.0,1.29988105,103.8881143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1206.0,2,2950500,2024.0,condo,99-year leasehold
523538,2.0,1.0,1.2810069,103.7902573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,646.0,2,1417500,2024.0,condo,99-year leasehold
342958,3.0,2.0,1.3859375,103.8344657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000.0,2,2079000,2026.0,condo,99-year leasehold
108511,2.0,2.0,1.29142015,103.8442681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,829.0,0,2337300,2026.0,condo,99-year leasehold
461192,3.0,2.0,1.4034183,103.8964235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1184.0,1,609000,2003.0,hdb,
788624,4.0,4.0,1.3159611,103.836848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1281.0,0,3748500,2023.0,condo,freehold
338129,1.0,1.0,1.28617715,103.83955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,517.0,1,1401600,2025.0,condo,99-year leasehold
763265,5.0,7.0,1.36703,103.8899665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4865.0,2,4305000,2022.0,semi-detached house,99-year leasehold
986865,3.0,2.0,1.3724806,103.7443093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1216.0,3,701400,2017.0,hdb,99-year leasehold
734522,3.0,4.0,1.3396415,103.9539229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2000.0,1,3759000,1991.0,terraced house,freehold
810400,4.0,4.0,1.3124025,103.8411716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1604.0,0,3788400,2023.0,condo,99-year leasehold
128707,4.0,3.0,1.3393381,103.7638932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1302.0,2,2853900,2024.0,condo,freehold
731430,3.0,2.0,1.36379355,103.8499642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1184.0,1,787500,2001.0,hdb,99-year leasehold
585416,2.0,2.0,1.33745415,103.8424962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,731.0,0,803200,2018.0,hdb,99-year leasehold
856862,2.0,1.0,1.3260123,103.8500626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,635.0,1,1302000,2024.0,condo,freehold
513635,2.0,2.0,1.3694176,103.8604291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,786.0,2,450300,1978.0,hdb,99-year leasehold
622350,4.0,3.0,1.3859375,103.8344657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1528.0,2,3150000,2026.0,condo,99-year leasehold
139985,1.0,1.0,1.3443339,103.8786904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,463.0,1,1194900,2022.0,condo,freehold
620115,2.0,1.0,1.3210368,103.9347053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,700.0,1,419000,1976.0,hdb,
596833,4.0,6.0,1.29410615,103.8367347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2067.0,1,6998200,2025.0,condo,freehold
459906,4.0,4.0,1.31118725,103.80431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3538.0,1,5250000,2005.0,condo,freehold
135492,4.0,4.0,1.30062,103.892783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4717.0,2,8059800,2025.0,semi-detached house,freehold
719908,2.0,1.0,1.30634315,103.7984923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,645.0,1,357000,1969.0,hdb,99-year leasehold
328928,4.0,3.0,1.3443339,103.8786904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1281.0,1,2739400,2022.0,condo,freehold
565345,2.0,2.0,1.31730585,103.8326075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800.0,1,2625000,2025.0,condo,freehold
580628,3.0,2.0,1.4380804,103.7976389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,919.0,1,514500,2000.0,hdb,99-year leasehold
228450,2.0,2.0,1.31730585,103.8326075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,797.0,1,2730000,2025.0,condo,freehold
183203,4.0,4.0,1.29410615,103.8367347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2056.0,1,6606600,2025.0,condo,freehold
385844,1.0,1.0,1.2963944,103.8910139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,484.0,2,1612300,2024.0,condo,freehold
197954,3.0,2.0,1.4435007,103.8043718,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1539.0,2,735000,1997.0,hdb,99-year leasehold
825539,3.0,3.0,1.310429,103.802821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1055.0,1,2884200,2025.0,condo,freehold
555444,4.0,2.0,1.4421777,103.7969681,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1302.0,1,609000,1998.0,hdb,99-year leasehold
320584,4.0,3.0,1.40110465,103.9164636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1313.0,3,1785000,2017.0,executive condo,99-year leasehold
173767,3.0,2.0,1.40222845,103.8974072,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1119.0,1,1554000,2015.0,executive condo,99-year leasehold
227225,2.0,2.0,1.26522915,103.8175188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,883.0,0,2297400,2025.0,condo,99-year leasehold
421395,4.0,2.0,1.3719664,103.959557,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1528.0,4,771800,1992.0,hdb,99-year leasehold
845859,4.0,3.0,1.432231,103.7993011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1550.0,1,1563300,2016.0,executive condo,99-year leasehold
460168,3.0,2.0,1.3341551,103.7225482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1248.0,2,609000,2001.0,hdb,99-year leasehold
170051,1.0,1.0,1.30729585,103.9270818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,560.0,3,1365000,2021.0,apartment,99-year leasehold
598975,4.0,7.0,1.2739587,103.8436353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4306.0,0,17481400,2026.0,condo,99-year leasehold
583276,3.0,2.0,1.3436934,103.7474474,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,990.0,1,687800,2017.0,hdb,99-year leasehold
566507,1.0,1.0,1.29841635,103.8571777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,474.0,0,1365000,2024.0,condo,99-year leasehold
536197,6.0,5.0,1.3190571,103.760297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2660.0,2,6510000,1970.0,corner terrace,freehold
904991,6.0,4.0,1.3610839,103.8677661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2600.0,1,3150000,2003.0,terraced house,99-year leasehold
857716,3.0,3.0,1.2940433,103.8395597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1389.0,1,3254000,2010.0,condo,999-year leasehold
314897,4.0,5.0,1.3103614,103.8248828,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3842.0,1,12589500,2003.0,condo,freehold
207659,2.0,2.0,1.3349051,103.8794395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,732.0,1,659400,2017.0,hdb,99-year leasehold
908272,3.0,2.0,1.39704825,103.8939333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,915.0,1,1291500,2017.0,executive condo,99-year leasehold
707681,6.0,4.0,1.36024465,103.8651108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4000.0,1,5448300,,semi-detached house,
970745,3.0,2.0,1.28617715,103.83955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1076.0,1,2568200,2025.0,condo,99-year leasehold
227755,3.0,2.0,1.3889425,103.875214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1184.0,2,693000,2005.0,hdb,99-year leasehold
605423,4.0,4.0,1.2963944,103.8910139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1722.0,2,4774200,2024.0,condo,freehold
992730,2.0,2.0,1.32629905,103.8625687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,958.0,1,1449000,2002.0,condo,freehold
492741,3.0,2.0,1.4330258,103.8321353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.0,5,480900,1984.0,hdb,99-year leasehold
125395,2.0,1.0,1.310429,103.802821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,614.0,1,1778100,2025.0,condo,freehold
982257,2.0,2.0,1.3526158,103.8508846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,850.0,0,1405800,2016.0,condo,99-year leasehold
687132,3.0,2.0,1.4332822,103.8361709,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.0,5,525000,1985.0,hdb,99-year leasehold
880663,2.0,2.0,1.3027702,103.8694351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,818.0,1,2446500,2023.0,condo,99-year leasehold
803665,3.0,3.0,1.42887915,103.8289181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1754.0,5,974400,1984.0,hdb,99-year leasehold
671839,3.0,2.0,1.3086965,103.8981317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,797.0,1,1827000,2025.0,condo,freehold
326265,2.0,2.0,1.37884015,103.9027984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,850.0,1,1194900,2017.0,condo,99-year leasehold
935985,6.0,8.0,1.2411094,103.8361612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2500.0,3,16800000,2016.0,bungalow,99-year leasehold
643648,4.0,3.0,1.43200585,103.8007999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1249.0,1,1469800,2017.0,executive condo,99-year leasehold
410744,5.0,6.0,1.2430491,103.8361206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5900.0,3,23100000,,bungalow,
531653,4.0,3.0,1.3321734,103.7241946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1249.0,2,1680000,2016.0,executive condo,99-year leasehold
731679,2.0,1.0,1.3707342,103.759633,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,753.0,3,1260000,2024.0,condo,99-year leasehold
129075,3.0,2.0,1.43093515,103.7978053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.0,1,603800,2017.0,hdb,99-year leasehold
977892,1.0,1.0,1.3721355,103.845696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,474.0,1,837900,2013.0,condo,freehold
615987,4.0,4.0,1.3443339,103.8786904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1259.0,1,3040800,2022.0,condo,freehold
320792,3.0,2.0,1.37717775,103.7526598,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1120.0,2,619500,1989.0,hdb,
742453,3.0,3.0,1.31730585,103.8326075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1281.0,1,3674000,2025.0,condo,freehold
119861,4.0,3.0,1.33869315,103.8717495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1270.0,1,2924200,2024.0,condo,99-year leasehold
606798,1.0,1.0,1.38702485,103.8696235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,603.0,3,753900,2014.0,condo,99-year leasehold
953706,4.0,4.0,1.3443339,103.8786904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1259.0,1,3045000,2022.0,condo,freehold
951393,3.0,2.0,1.29841635,103.8571777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,904.0,0,2516800,2024.0,condo,99-year leasehold
706089,4.0,3.0,1.3420221,103.686245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1561.0,6,714000,1988.0,hdb,
607202,3.0,3.0,1.3592829,103.9648603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1033.0,3,1583400,2022.0,condo,99-year leasehold
919893,4.0,3.0,1.33869315,103.8717495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1281.0,1,3084900,2024.0,condo,99-year leasehold
543897,1.0,2.0,1.2971381,103.838953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,990.0,1,3466000,2017.0,condo,freehold
899226,3.0,3.0,1.3101838,103.8359137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1432.0,0,5664800,2025.0,apartment,freehold
810891,6.0,4.0,1.3307918,103.7577266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4200.0,2,8316000,2013.0,bungalow,freehold
941788,2.0,1.0,1.3123637,103.8032709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,667.0,1,1838600,2023.0,condo,freehold
721044,3.0,2.0,1.36950025,103.8459328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,969.0,1,840000,2003.0,hdb,99-year leasehold
154048,1.0,1.0,1.30395015,103.8294022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,452.0,1,1878400,2021.0,apartment,freehold
128716,3.0,3.0,1.3813785,103.8911924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1066.0,0,1575000,2013.0,executive condo,99-year leasehold
232643,2.0,1.0,1.3124025,103.8411716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,614.0,0,1781800,2023.0,condo,99-year leasehold
402672,3.0,2.0,1.28715825,103.7921378,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1087.0,1,2106300,2023.0,landed,99-year leasehold
531096,1.0,1.0,1.304855,103.7737763,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,527.0,1,1451100,2023.0,condo,99-year leasehold
797745,4.0,2.0,1.4416285,103.7926278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1657.0,1,796800,1996.0,hdb,99-year leasehold
932557,3.0,2.0,1.3726778,103.7435526,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1216.0,3,640500,2017.0,hdb,99-year leasehold
845410,4.0,4.0,1.3404645,103.8837331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1356.0,2,2467500,2026.0,condo,99-year leasehold
628903,2.0,1.0,1.4456449,103.8289645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,732.0,5,512400,2017.0,hdb,99-year leasehold
213650,2.0,2.0,1.3271094,103.7964042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,710.0,2,1785000,2022.0,condo,99-year leasehold
362970,3.0,1.0,1.3056405,103.8507725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,883.0,0,567000,1982.0,hdb,99-year leasehold
949965,3.0,2.0,1.3983307,103.8790664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1216.0,2,1050000,2016.0,hdb,99-year leasehold
455280,3.0,2.0,1.3456098,103.7209177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1108.0,3,596400,1984.0,hdb,
337893,4.0,4.0,1.3171376,103.7597012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1464.0,2,2929500,2023.0,condo,99-year leasehold
338572,5.0,5.0,1.3307918,103.7577266,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4850.0,2,6037500,2013.0,semi-detached house,freehold
441354,3.0,2.0,1.4374566,103.7930017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1076.0,1,512400,1996.0,hdb,99-year leasehold
920766,2.0,2.0,1.3316676,103.845247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,731.0,1,798000,2018.0,hdb,99-year leasehold
520454,4.0,3.0,1.3123637,103.8032709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1496.0,1,4589600,2023.0,condo,freehold
678017,2.0,2.0,1.3705678,103.8578496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,882.0,2,493500,1980.0,hdb,99-year leasehold
264190,4.0,4.0,1.29905165,103.8320697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2432.0,2,6080600,2011.0,apartment,freehold
767061,2.0,2.0,1.3028378,103.8408603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1324.0,1,2709000,2014.0,condo,freehold
